,emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
2584,3582,0.52,0.89,5,193,4,0,0,0,RandD,medium
2585,10728,0.97,0.93,3,153,2,0,0,0,technical,low
2586,5342,0.81,0.6,4,133,3,0,0,0,RandD,low
2587,1085,0.77,0.83,4,245,5,0,1,0,sales,medium
2588,11714,0.63,0.98,4,187,3,0,0,0,management,high
2589,13875,0.63,0.52,5,209,8,1,0,0,RandD,low
2590,14925,0.1,0.81,6,245,4,0,1,0,support,low
2591,1091,0.38,0.54,2,150,3,0,1,0,sales,medium
2592,11350,0.95,0.9,4,221,10,1,0,0,management,high
2593,7819,0.76,0.9,3,279,6,0,0,0,hr,medium
2594,5937,0.57,0.54,4,167,3,0,0,0,technical,medium
2595,10263,0.77,0.95,3,246,3,0,0,0,hr,low
2596,7365,0.73,0.79,4,208,5,0,0,0,technical,medium
2597,2226,0.82,0.51,3,234,3,0,0,0,sales,low
2598,3154,0.21,0.44,4,163,6,0,0,0,sales,high
2599,12240,0.1,0.97,7,254,4,0,1,0,sales,low
2600,10213,0.82,0.97,3,137,3,0,0,0,management,high
2601,12423,0.86,1.0,5,257,5,0,1,0,technical,medium
2602,11932,0.8,0.93,3,225,4,0,0,0,product_mng,low
2603,3166,0.81,0.83,4,259,3,1,0,0,technical,low
2604,8515,0.89,0.59,3,247,4,0,0,0,technical,low
2605,2753,0.82,0.55,3,217,4,1,0,0,technical,medium
2606,8022,0.65,0.95,4,153,2,0,0,0,marketing,low
2607,13927,0.23,0.7,3,123,5,0,0,0,sales,medium
2608,13892,0.59,0.69,3,200,3,0,0,0,sales,low
2609,11019,0.32,0.86,4,214,5,0,0,0,sales,medium
2610,8612,0.55,0.57,5,280,6,1,0,0,IT,medium
2611,4418,0.82,0.78,5,231,2,1,0,0,IT,low
2612,7187,0.75,0.61,5,173,4,0,0,0,sales,low
2613,4902,0.9,0.78,4,225,2,1,0,0,sales,medium
2614,6828,0.53,0.82,3,133,3,0,0,0,hr,medium
2615,10980,0.97,0.63,5,258,2,0,0,0,IT,medium
2616,5290,0.8,0.85,3,135,2,0,0,0,sales,medium
2617,676,0.43,0.57,2,127,3,0,1,0,IT,low
2618,1794,0.43,0.51,2,143,3,0,1,0,technical,medium
2619,5491,0.42,0.46,3,128,2,1,0,0,RandD,low
2620,5223,0.96,0.59,3,229,3,0,0,0,hr,low
2621,11317,0.66,0.81,3,174,3,0,0,0,technical,low
2622,7856,0.7,0.38,4,270,2,0,0,0,RandD,low
2623,620,0.43,0.51,2,141,3,0,1,0,sales,low
2624,1270,0.45,0.55,2,129,3,0,1,0,support,medium
2625,97,0.1,0.77,6,265,4,0,1,0,sales,low
2626,14335,0.11,0.84,6,300,5,1,1,0,support,low
2627,8567,0.53,0.65,3,241,3,0,0,0,sales,low
2628,3892,0.58,0.65,4,248,4,0,0,0,marketing,high
2629,8784,0.66,0.93,4,248,3,0,0,0,management,high
2630,353,0.91,0.91,4,262,6,0,1,0,support,low
2631,10719,0.96,0.49,5,137,3,0,0,0,hr,medium
2632,5797,0.62,0.86,4,181,2,0,0,0,IT,low
2633,13052,0.63,0.64,3,180,3,0,0,0,accounting,low
2634,9005,0.53,0.46,2,167,2,0,0,0,RandD,medium
2635,1941,0.4,0.47,2,136,3,0,1,0,hr,medium
2636,11436,0.54,0.52,4,173,2,0,0,0,marketing,medium
2637,13926,0.51,0.75,3,133,3,0,0,0,sales,medium
2638,12687,0.1,0.96,7,255,4,0,1,0,marketing,medium
2639,13752,0.44,0.41,3,125,7,0,0,0,sales,medium
2640,10653,0.19,0.63,4,278,6,0,0,0,technical,low
2641,8646,0.79,0.75,4,259,3,0,0,0,sales,medium
2642,7068,0.91,0.7,4,134,2,0,0,0,technical,medium
2643,11401,0.15,0.75,3,150,4,0,0,1,accounting,medium
2644,3284,0.54,0.61,3,182,2,0,0,0,sales,low
2645,5593,0.49,0.99,3,199,3,0,0,0,sales,medium
2646,4127,0.14,0.76,5,260,6,0,0,0,technical,high
2647,9183,0.76,0.99,5,252,3,1,0,0,sales,low
2648,5050,0.6,0.54,3,265,3,1,0,0,sales,medium
2649,1004,0.43,0.48,2,160,3,0,1,0,sales,medium
2650,10752,0.84,0.96,6,155,5,0,0,0,product_mng,medium
2651,7528,0.96,0.91,3,257,3,0,0,0,support,medium
2652,2655,0.71,0.48,5,114,3,0,0,0,management,low
2653,8923,0.76,0.77,3,254,3,0,0,0,product_mng,medium
2654,9869,0.69,0.98,3,261,4,0,0,0,sales,medium
2655,2900,0.97,0.61,3,165,2,0,0,0,RandD,low
2656,10724,0.6,0.8,4,253,2,0,0,0,technical,low
2657,1813,0.4,0.53,2,127,3,0,1,0,support,low
2658,14670,0.41,0.48,2,136,3,0,1,0,marketing,medium
2659,9015,0.92,0.77,5,217,4,0,0,0,marketing,low
2660,1898,0.1,0.94,7,264,4,0,1,0,IT,medium
2661,4105,0.65,0.49,4,184,4,0,0,0,technical,medium
2662,12077,0.1,0.83,6,295,4,0,1,0,product_mng,medium
2663,11886,0.71,0.68,3,231,2,1,0,0,product_mng,low
2664,14505,0.11,0.91,6,308,4,1,1,0,IT,low
2665,4495,0.68,0.85,3,199,3,0,0,0,product_mng,low
2666,1168,0.43,0.5,2,127,3,1,1,0,sales,medium
2667,2984,0.51,0.53,3,156,3,0,0,0,management,low
2668,6590,0.64,0.64,3,234,3,1,0,0,sales,high
2669,10705,0.54,0.41,3,175,3,0,0,0,sales,medium
2670,10977,0.69,0.52,3,186,3,0,0,0,IT,medium
2671,5087,0.7,0.56,4,107,6,0,0,0,support,medium
2672,6433,0.25,0.67,2,136,6,0,0,0,sales,medium
2673,9637,0.68,0.55,4,169,3,1,0,0,sales,low
2674,5614,1.0,0.54,3,151,2,1,0,0,technical,low
2675,2795,0.13,0.89,4,249,6,1,0,0,support,medium
2676,2894,0.72,0.58,4,149,3,0,0,0,product_mng,low
2677,2508,0.93,0.97,3,256,2,1,0,0,product_mng,low
2678,5815,0.76,0.65,4,195,3,0,0,0,sales,low
2679,2119,0.93,0.52,4,200,3,0,0,0,technical,low
2680,12661,0.44,0.5,2,130,3,0,1,0,support,medium
2681,8494,0.74,0.58,4,178,4,0,0,0,sales,medium
2682,3302,0.49,0.69,2,147,2,0,0,0,sales,medium
2683,2313,0.51,0.64,3,267,2,0,0,0,sales,low
2684,13490,0.66,0.53,3,164,6,0,0,0,support,low
2685,4605,0.93,0.68,3,272,2,1,0,0,sales,low
2686,11488,0.75,0.53,4,224,4,1,0,0,support,medium
2687,6727,0.87,0.95,3,242,5,0,0,0,sales,low
2688,1618,0.76,0.98,4,237,5,0,1,0,sales,low
2689,7139,0.8,0.98,3,209,3,0,0,0,technical,medium
2690,5830,0.74,0.85,4,105,5,0,0,0,sales,high
2691,13838,0.34,0.46,3,155,10,0,0,0,product_mng,medium
2692,9288,0.81,0.51,3,273,2,1,0,0,support,low
2693,4409,0.57,0.69,4,146,3,0,0,0,support,low
2694,4599,0.95,0.54,4,180,5,0,0,0,sales,high
2695,5965,0.15,0.67,6,195,2,0,0,0,sales,medium
2696,3909,0.7,0.55,4,159,3,0,0,0,sales,low
2697,10886,0.73,0.94,4,262,3,0,0,0,support,low
2698,7992,0.24,0.54,6,193,4,0,0,0,support,medium
2699,5174,0.8,0.87,4,220,2,0,0,0,IT,medium
2700,1479,0.36,0.56,2,159,3,0,1,0,sales,medium
2701,13813,0.53,0.66,3,191,3,0,0,0,IT,high
2702,3620,0.99,0.49,4,270,2,0,0,0,hr,low
2703,10429,0.63,0.95,4,134,3,0,0,0,support,medium
2704,5863,0.33,0.69,3,125,3,0,0,0,management,medium
2705,5154,0.82,0.92,5,198,3,0,0,0,technical,low
2706,9654,0.82,0.82,5,193,4,0,0,0,technical,medium
2707,10505,0.59,0.55,3,179,3,0,0,0,support,medium
2708,5125,0.23,0.48,5,221,6,0,0,0,sales,medium
2709,831,0.72,0.95,4,220,5,0,1,0,product_mng,low
2710,4638,0.62,0.64,4,142,2,0,0,0,technical,low
2711,7360,0.79,0.5,4,252,3,1,0,0,hr,medium
2712,10303,0.69,0.66,4,178,3,0,0,0,RandD,low
2713,75,0.11,0.97,6,277,4,0,1,0,product_mng,medium
2714,7907,0.23,0.8,5,139,3,0,0,0,support,medium
2715,13603,0.37,0.63,4,167,3,0,0,0,IT,low
2716,4084,0.96,0.83,4,132,6,0,0,0,technical,high
2717,3293,0.5,0.56,5,185,2,0,0,0,sales,high
2718,14709,0.59,0.49,7,263,4,0,1,0,technical,medium
2719,9180,0.84,0.58,4,180,2,0,0,0,sales,low
2720,3563,0.87,0.73,3,172,3,1,0,0,support,low
2721,7676,0.56,0.99,3,209,2,0,0,0,technical,low
2722,11029,0.86,0.87,5,171,2,0,0,0,sales,low
2723,3270,0.66,0.93,5,185,3,0,0,0,IT,medium
2724,8153,0.93,0.69,3,138,2,0,0,0,IT,medium
2725,4804,0.27,0.69,2,177,5,0,0,0,RandD,low
2726,1406,0.39,0.57,2,130,3,0,1,0,hr,low
2727,9560,0.15,0.95,4,173,5,1,0,0,sales,low
2728,11200,0.84,0.85,4,207,10,0,0,0,sales,low
2729,9202,1.0,0.89,4,152,3,0,0,0,technical,low
2730,2995,0.64,0.96,4,152,5,0,0,0,sales,medium
2731,13562,0.53,0.61,3,148,10,0,0,0,management,high
2732,2118,0.78,0.72,5,270,3,1,0,0,technical,low
2733,243,0.38,0.53,2,156,3,0,1,0,sales,low
2734,5081,0.65,0.59,5,271,3,0,0,0,technical,medium
2735,12853,0.93,0.59,3,202,2,0,0,0,hr,high
2736,13402,0.28,0.89,4,97,6,0,0,0,management,low
2737,4153,0.27,0.47,5,217,6,0,0,0,accounting,medium
2738,13786,0.49,0.52,4,161,7,0,0,0,management,high
2739,3762,0.84,0.49,4,152,3,0,0,0,sales,low
2740,11431,0.67,0.7,3,149,3,0,0,0,support,low
2741,3833,0.69,0.9,5,226,4,0,0,0,sales,high
2742,12957,0.84,0.86,3,199,3,0,0,0,IT,medium
2743,13068,0.78,0.4,4,145,5,1,0,1,sales,medium
2744,10844,0.95,0.62,4,150,2,0,0,0,management,low
2745,3227,0.6,0.62,3,135,2,0,0,0,sales,medium
2746,704,0.44,0.53,2,159,3,0,1,0,sales,low
2747,9711,0.87,0.62,4,202,3,0,0,0,sales,high
2748,9689,0.64,0.92,5,211,2,1,0,0,IT,medium
2749,5130,0.6,0.92,4,164,4,0,0,0,sales,medium
2750,10195,0.77,0.76,5,149,2,0,0,0,technical,medium
2751,8161,0.96,0.9,4,164,4,0,0,0,IT,low
2752,11723,0.16,0.95,6,117,7,0,0,0,sales,medium
2753,10788,0.67,0.6,5,253,6,0,0,0,sales,medium
2754,13533,0.78,0.68,2,159,3,1,0,0,support,medium
2755,2274,0.63,0.93,4,201,3,0,0,0,IT,low
2756,2458,0.65,0.52,5,149,3,0,0,0,sales,low
2757,7410,0.23,0.7,4,233,2,0,0,0,management,medium
2758,11651,0.97,0.38,5,211,7,1,0,0,sales,medium
2759,3519,0.15,0.76,5,277,4,0,0,0,marketing,low
2760,12447,0.44,0.46,2,143,3,0,1,0,IT,low
2761,8021,0.75,0.7,4,179,2,0,0,0,marketing,low
2762,10605,0.8,0.67,3,236,3,1,0,0,RandD,low
2763,13407,0.47,0.79,3,284,10,0,0,0,sales,low
2764,10400,0.66,0.54,5,203,2,0,0,0,sales,medium
2765,6270,0.49,0.69,4,270,3,0,0,0,sales,low
2766,4059,0.84,0.36,6,256,5,0,0,0,sales,low
2767,1036,0.1,0.95,6,256,4,0,1,0,technical,medium
2768,10969,0.63,0.91,4,252,3,1,0,0,support,medium
2769,9126,0.81,0.97,3,133,3,0,0,0,technical,medium
2770,4540,0.85,0.51,3,261,4,0,0,1,technical,medium
2771,965,0.38,0.5,2,150,3,1,1,0,support,medium
2772,11737,0.23,0.77,5,272,2,0,0,0,sales,low
2773,13576,0.91,0.77,3,144,3,0,0,0,sales,medium
2774,4489,0.62,0.97,4,266,3,0,0,0,management,low
2775,7751,0.62,0.5,4,198,3,1,0,0,technical,low
2776,11807,0.64,0.94,4,210,3,0,0,0,product_mng,low
2777,7481,0.65,0.49,5,238,4,0,0,0,marketing,high
2778,2244,0.92,0.49,3,240,2,0,0,0,hr,low
2779,9990,0.54,0.76,5,226,2,0,0,0,IT,low
2780,90,0.1,0.79,6,291,4,0,1,0,sales,low
2781,12557,0.46,0.48,2,141,3,1,1,0,sales,low
2782,2745,0.5,0.86,3,253,2,0,0,0,RandD,low
2783,5128,0.77,0.84,3,188,4,0,0,0,sales,medium
2784,3046,0.9,0.69,4,174,2,0,0,0,product_mng,low
2785,10108,0.95,0.75,4,203,3,0,0,0,hr,low
2786,5732,0.59,0.66,3,166,3,1,0,0,management,low
2787,3612,0.6,0.99,4,225,3,0,0,0,sales,medium
2788,2859,0.93,0.99,4,136,4,0,0,0,hr,low
2789,3161,0.54,0.5,2,123,4,1,0,0,accounting,low
2790,6160,0.63,0.97,5,146,3,0,0,0,support,low
2791,8212,0.85,0.8,4,248,3,0,0,0,technical,low
2792,8088,0.58,0.83,3,226,3,0,0,0,RandD,low
2793,12629,0.72,0.85,5,244,6,0,1,0,sales,low
2794,10631,0.95,0.71,4,151,4,0,0,0,sales,medium
2795,11762,0.88,0.83,4,273,10,0,0,0,sales,medium
2796,10539,0.9,1.0,4,218,2,0,0,0,marketing,low
2797,5527,0.84,0.78,5,172,2,0,0,1,accounting,high
2798,13648,0.77,0.71,5,250,3,1,0,0,sales,medium
2799,4365,0.82,0.49,5,185,3,0,0,0,sales,low
2800,10789,0.6,0.73,5,241,3,0,0,0,sales,high
2801,10224,0.97,0.96,4,250,6,0,0,0,RandD,medium
2802,12266,0.84,0.93,4,251,5,0,1,0,technical,medium
2803,1536,0.39,0.52,2,148,3,1,1,0,marketing,low
2804,3970,0.57,0.56,3,224,2,0,0,0,sales,high
2805,13126,0.93,0.64,4,253,3,0,0,0,RandD,low
2806,8331,0.51,0.54,4,166,4,1,0,0,sales,low
2807,12597,0.86,0.84,5,222,5,0,1,0,IT,low
2808,8826,0.36,0.97,5,151,3,0,0,0,support,low
2809,14348,0.1,0.84,6,283,4,1,1,0,technical,low
2810,7175,0.67,0.54,5,157,2,0,0,0,RandD,medium
2811,9845,0.51,0.73,3,205,4,0,0,0,accounting,high
2812,3631,0.97,0.53,4,195,4,0,0,0,technical,low
2813,2233,0.56,0.62,3,154,2,0,0,0,sales,low
2814,8168,0.63,0.83,4,159,2,0,0,0,marketing,low
2815,5187,0.78,0.93,3,200,3,0,0,0,RandD,low
2816,7431,0.79,0.77,6,233,6,0,0,0,sales,low
2817,8224,0.71,0.69,3,274,3,0,0,0,support,medium
2818,7514,0.51,0.51,5,222,4,0,0,0,hr,low
2819,706,0.45,0.54,2,152,3,0,1,0,sales,low
2820,6688,0.79,0.66,4,139,4,0,0,0,support,low
2821,14273,0.11,0.93,7,308,4,0,1,0,IT,medium
2822,8334,0.7,0.99,3,167,3,0,0,0,sales,low
2823,9206,0.92,0.57,3,191,3,0,0,0,support,low
2824,7818,0.51,0.53,3,237,3,0,0,0,hr,medium
2825,12684,0.86,0.98,3,158,5,0,1,0,sales,low
2826,6665,0.56,0.51,4,140,2,0,0,0,sales,low
2827,9549,0.61,0.37,4,165,6,0,0,0,marketing,medium
2828,7734,0.92,0.8,3,211,4,0,0,0,sales,low
2829,12847,0.21,0.71,4,270,2,0,0,0,sales,high
2830,2908,0.32,0.8,3,263,3,0,0,0,marketing,medium
2831,12756,0.37,0.48,2,160,3,0,1,0,product_mng,low
2832,9047,0.94,0.81,4,237,3,1,0,0,technical,low
2833,10786,0.94,0.86,3,221,3,1,0,0,sales,medium
2834,4267,0.92,0.56,5,197,2,1,0,0,product_mng,medium
2835,1544,0.77,0.81,5,237,5,0,1,0,sales,medium
2836,13830,0.49,0.94,4,175,3,0,0,0,sales,medium
2837,7567,0.65,0.85,4,204,3,0,0,0,sales,medium
2838,14106,0.82,0.76,4,266,3,0,0,1,management,high
2839,11415,0.89,0.99,2,258,3,0,0,0,sales,medium
2840,2292,0.96,0.99,3,148,3,0,0,0,support,medium
2841,13772,0.2,0.6,5,261,8,0,0,0,sales,medium
2842,1346,0.38,1.0,5,137,4,0,1,0,support,low
2843,9870,0.77,0.71,5,204,3,0,0,0,sales,high
2844,12840,0.65,0.75,3,214,3,0,0,0,sales,medium
2845,10271,0.7,0.6,3,266,2,0,0,0,technical,high
2846,6942,0.7,0.8,4,236,2,0,0,0,RandD,medium
2847,10210,0.5,0.8,4,261,3,0,0,0,technical,high
2848,5906,0.91,0.66,4,163,3,0,0,0,sales,low
2849,5314,0.55,0.58,5,262,3,0,0,0,support,medium
2850,11231,0.99,0.84,4,142,10,0,0,0,technical,high
2851,1106,0.37,0.49,2,130,3,0,1,0,technical,low
2852,5779,0.7,0.92,4,142,2,1,0,0,support,medium
2853,11264,0.98,0.98,4,170,10,0,0,0,IT,medium
2854,6075,0.72,0.73,3,198,2,0,0,0,technical,low
2855,11955,0.82,0.79,3,160,3,0,0,0,sales,medium
2856,4356,0.76,0.99,3,164,2,0,0,0,support,medium
2857,10896,0.75,0.76,3,269,2,1,0,0,technical,medium
2858,6374,0.16,0.56,6,196,3,0,0,0,technical,medium
2859,9612,1.0,0.84,3,227,3,0,0,0,IT,low
2860,6884,0.8,0.8,3,271,4,0,0,0,sales,low
2861,4500,0.94,0.8,5,111,4,0,0,1,RandD,medium
2862,8447,0.82,0.54,4,164,3,0,0,0,support,low
2863,2013,0.48,0.94,5,255,6,0,0,0,accounting,medium
2864,7985,0.56,0.61,3,250,2,0,0,0,support,high
2865,13310,0.69,0.83,4,252,3,0,0,0,management,medium
2866,807,0.45,0.54,2,138,3,0,1,0,technical,medium
2867,3505,0.89,0.66,4,235,3,0,0,0,IT,high
2868,9984,0.78,0.67,5,209,3,0,0,0,technical,low
2869,9732,0.96,0.96,5,243,3,0,0,0,technical,medium
2870,14486,0.11,0.9,6,254,4,0,1,0,technical,low
2871,851,0.37,0.47,2,151,3,0,1,0,sales,medium
2872,14949,0.37,0.57,2,158,3,0,1,0,technical,low
2873,792,0.11,0.87,6,301,4,0,1,0,accounting,low
2874,13523,0.24,0.63,4,203,5,0,0,0,technical,low
2875,7636,0.57,0.88,3,176,3,0,0,0,support,low
2876,6470,0.59,0.67,3,180,2,0,0,0,technical,low
2877,4243,0.73,0.91,3,238,2,0,0,0,technical,medium
2878,11206,0.77,0.89,4,153,7,0,0,0,sales,medium
2879,734,0.38,0.45,2,129,3,0,1,0,support,medium
2880,12672,0.11,0.94,6,264,4,0,1,0,IT,low
2881,13936,0.73,0.48,3,211,7,0,0,0,sales,medium
2882,2396,0.77,0.49,4,266,2,0,0,0,hr,low
2883,8519,0.59,0.75,4,194,2,0,0,0,technical,low
2884,3189,0.95,0.86,5,143,3,0,0,0,technical,medium
2885,7637,0.69,0.94,4,239,3,0,0,0,technical,low
2886,2864,0.77,0.67,3,186,2,0,0,0,technical,low
2887,11416,0.69,0.51,3,257,3,1,0,0,IT,low
2888,13447,0.65,0.62,4,258,2,0,0,0,support,high
2889,9502,0.78,0.65,3,176,2,0,0,0,technical,low
2890,2899,0.74,0.41,4,250,4,0,0,0,RandD,low
2891,10372,0.99,0.37,6,219,6,0,0,0,product_mng,low
2892,11763,0.81,0.9,4,270,10,0,0,0,accounting,medium
2893,10708,0.96,0.55,3,225,4,1,0,0,sales,medium
2894,2868,0.44,0.68,3,140,3,0,0,0,technical,low
2895,473,0.89,0.85,5,266,5,0,1,0,sales,low
2896,4491,0.16,0.65,5,165,3,0,0,0,IT,low
2897,1837,0.61,0.58,2,264,4,0,1,0,technical,low
2898,1838,0.1,0.79,6,275,4,0,1,0,management,low
2899,14982,0.73,0.93,5,162,4,0,1,0,technical,low
2900,13086,0.91,0.94,5,159,3,0,0,0,technical,low
2901,7937,0.51,0.71,4,208,3,1,0,0,marketing,low
2902,10995,0.61,0.86,3,239,3,0,0,0,IT,low
2903,1042,0.81,0.84,5,258,5,0,1,0,support,medium
2904,9890,0.59,0.76,3,264,3,0,0,0,technical,medium
2905,8215,0.96,0.97,4,260,3,0,0,0,support,low
2906,8517,0.67,0.64,4,149,4,0,0,0,technical,low
2907,185,0.36,0.55,2,141,3,0,1,0,hr,medium
2908,10800,0.78,0.59,5,236,3,0,0,0,technical,high
2909,12216,0.36,0.51,2,155,3,0,1,0,IT,low
2910,13594,0.67,0.4,4,274,3,0,0,0,sales,low
2911,5275,0.95,0.73,3,243,3,1,0,0,sales,medium
2912,5802,0.71,0.49,4,273,2,1,0,0,RandD,low
2913,6061,0.48,0.51,4,152,4,0,0,0,accounting,high
2914,7523,0.82,0.59,5,143,2,1,0,0,technical,high
2915,11243,0.6,0.61,5,191,2,1,0,0,technical,high
2916,10406,0.22,0.69,3,212,3,0,0,0,sales,medium
2917,14648,0.11,0.85,6,261,4,0,1,0,support,low
2918,4269,0.96,0.9,3,161,3,0,0,0,product_mng,medium
2919,3280,0.69,0.55,3,188,3,0,0,0,RandD,medium
2920,7392,0.65,0.9,3,241,3,0,0,0,IT,low
2921,1914,0.42,0.57,2,147,3,1,1,0,management,low
2922,8774,0.97,0.69,4,134,3,0,0,0,RandD,high
2923,9576,0.62,0.55,4,137,3,1,0,0,hr,medium
2924,10408,0.73,0.98,4,216,2,0,0,0,sales,low
2925,5393,0.89,0.63,3,268,3,0,0,0,support,medium
2926,10112,0.22,0.84,3,131,5,1,0,0,technical,low
2927,1550,0.88,1.0,4,259,5,0,1,0,sales,medium
2928,14004,0.56,0.74,3,265,3,0,0,0,support,medium
2929,13437,0.82,0.49,5,203,6,0,0,0,technical,low
2930,1441,0.82,0.93,4,248,5,0,1,0,product_mng,medium
2931,3364,0.74,0.68,4,194,2,0,0,0,management,high
2932,4339,0.93,0.56,3,266,2,0,0,0,IT,low
2933,8013,0.79,0.9,5,184,3,0,0,0,marketing,low
2934,8191,0.42,0.5,5,286,4,0,0,0,sales,high
2935,8991,0.75,0.92,3,199,3,1,0,0,management,low
2936,2560,0.87,0.75,3,132,3,0,0,0,technical,medium
2937,1696,0.78,0.96,5,272,5,0,1,0,sales,low
2938,11405,0.69,0.58,4,149,3,0,0,1,marketing,medium
2939,794,0.91,0.89,4,247,5,0,1,0,hr,low
2940,4969,0.88,0.96,5,182,4,1,0,0,marketing,medium
2941,11801,0.67,0.91,2,245,2,1,0,1,sales,medium
2942,14455,0.4,0.5,2,128,3,0,1,0,sales,low
2943,10495,0.79,0.67,5,222,4,0,0,0,technical,low
2944,8516,0.84,0.84,5,163,3,0,0,0,technical,low
2945,1615,0.43,0.54,2,130,3,0,1,0,sales,low
2946,12652,0.09,0.88,6,269,4,0,1,0,technical,medium
2947,4090,0.53,0.83,4,249,3,1,0,0,technical,low
2948,2699,0.3,0.47,4,176,2,0,0,0,sales,low
2949,9922,0.23,0.74,5,120,4,0,0,0,accounting,high
2950,9242,0.96,0.87,4,187,2,0,0,0,marketing,medium
2951,3548,0.43,0.85,6,168,2,0,0,0,technical,low
2952,781,0.44,0.65,3,271,4,0,1,0,sales,low
2953,10434,0.52,0.83,4,180,2,0,0,0,support,medium
2954,8761,0.52,1.0,4,221,3,0,0,0,technical,medium
2955,4618,0.79,0.87,5,240,2,1,0,0,technical,medium
2956,10302,0.65,0.54,6,181,4,0,0,0,RandD,low
2957,10718,0.71,0.59,4,143,2,0,0,0,hr,medium
2958,5430,0.57,0.61,5,191,4,0,0,0,sales,medium
2959,7368,0.79,0.78,2,228,2,0,0,0,technical,medium
2960,5477,0.83,0.67,4,139,3,0,0,0,technical,medium
2961,4167,0.7,0.74,3,157,3,0,0,0,technical,high
2962,6794,0.67,0.63,3,241,3,0,0,0,marketing,medium
2963,7385,0.53,0.43,2,139,3,0,0,0,support,high
2964,13904,0.66,0.89,4,173,4,0,0,0,support,low
2965,344,0.41,0.56,2,143,3,0,1,0,technical,medium
2966,14683,0.44,0.53,2,149,3,0,1,0,sales,low
2967,1403,0.84,0.86,5,240,5,0,1,0,accounting,medium
2968,7740,0.61,0.95,4,191,2,0,0,0,hr,low
2969,12647,0.51,0.83,5,249,4,0,1,0,technical,medium
2970,14548,0.77,0.87,5,266,5,0,1,0,accounting,medium
2971,3384,0.54,0.98,3,217,3,0,0,0,sales,medium
2972,5696,0.61,0.72,3,144,2,0,0,0,support,low
2973,3020,0.62,0.79,4,216,2,1,0,0,technical,low
2974,4747,0.93,0.92,3,248,2,0,0,0,sales,medium
2975,12614,0.81,0.97,5,243,5,0,1,0,support,medium
2976,11399,0.84,0.53,3,210,4,1,0,0,marketing,medium
2977,3523,0.74,0.89,3,160,2,0,0,0,sales,low
2978,3415,0.62,0.88,2,263,4,0,0,0,support,medium
2979,13279,0.51,0.62,4,185,3,0,0,0,management,low
2980,4750,0.71,0.98,5,213,3,0,0,0,sales,medium
2981,13537,0.53,0.37,3,180,3,0,0,0,support,medium
2982,4116,0.83,0.88,5,171,3,1,0,0,IT,medium
2983,5769,0.93,0.68,2,150,3,0,0,0,technical,low
2984,11446,0.51,0.63,5,260,2,0,0,0,product_mng,high
2985,1114,0.1,0.87,6,306,4,0,1,0,support,medium
2986,9992,0.7,0.47,2,176,5,0,0,0,product_mng,low
2987,913,0.8,0.95,4,274,5,0,1,0,sales,low
2988,4314,0.69,0.59,4,266,4,0,0,0,technical,medium
2989,9861,0.97,0.49,4,213,2,0,0,0,sales,medium
2990,14444,0.11,0.83,6,244,4,0,1,0,accounting,low
2991,13628,0.5,0.51,5,134,3,0,0,0,product_mng,low
2992,13368,0.8,0.74,3,228,3,0,0,0,technical,medium
2993,52,0.44,0.55,2,135,3,0,1,0,support,low
2994,8716,0.51,0.91,4,206,3,0,0,0,sales,low
2995,460,0.4,0.48,2,137,3,0,1,0,sales,medium
2996,6476,1.0,0.49,4,227,3,1,0,0,IT,medium
2997,7221,0.8,0.94,3,150,3,0,0,0,technical,medium
2998,11611,0.89,0.86,4,153,3,0,0,0,accounting,low
2999,9638,0.76,0.71,4,156,3,0,0,0,sales,low
3000,9129,0.79,0.87,3,232,2,0,0,0,support,low
3001,13230,0.32,0.86,4,214,5,0,0,0,sales,medium
3002,5729,0.73,0.45,5,232,4,0,0,0,accounting,low
3003,5541,0.44,0.48,2,226,3,0,0,0,technical,low
3004,6178,0.72,0.58,4,255,2,0,0,0,RandD,high
3005,6288,0.82,0.62,4,267,3,1,0,0,accounting,medium
3006,9025,0.63,0.65,4,246,6,1,0,0,sales,low
3007,14423,0.39,0.5,4,294,3,0,1,0,technical,low
3008,6387,0.86,0.86,4,197,3,1,0,0,support,low
3009,11143,0.13,0.9,5,264,6,0,0,0,technical,high
3010,12594,0.37,0.54,2,132,3,0,1,0,technical,low
3011,12956,0.15,0.81,3,191,5,0,0,0,management,medium
3012,11866,0.74,0.87,5,224,2,0,0,0,support,medium
3013,11270,0.7,0.56,4,214,3,0,0,1,management,medium
3014,4891,0.24,0.58,5,279,4,0,0,0,marketing,medium
3015,2936,0.29,0.48,2,116,6,1,0,0,hr,low
3016,6793,0.89,0.66,3,272,3,0,0,0,RandD,medium
3017,10298,0.53,0.57,4,250,3,1,0,0,product_mng,low
3018,8950,0.88,0.7,4,146,4,0,0,0,sales,low
3019,4166,0.6,0.55,4,204,3,0,0,0,technical,high
3020,6282,0.76,0.57,4,266,3,0,0,0,sales,low
3021,4170,0.43,0.9,5,282,5,0,0,0,support,low
3022,4040,0.89,0.73,4,171,4,0,0,0,RandD,medium
3023,7713,0.6,0.86,6,272,4,0,0,0,technical,low
3024,8799,0.24,0.78,5,131,5,0,0,0,sales,low
3025,13300,0.59,0.73,3,172,6,0,0,0,product_mng,medium
3026,2654,0.38,0.68,5,211,6,0,0,0,technical,low
